frame,nose_x,nose_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
98,0.4585559070110321,0.1725048273801803,0.519219696521759,0.2548182308673858,0.403540164232254,0.2556279301643371,0.5206623673439026,0.3459854423999786,0.3987001180648803,0.3469012081623077,0.5192750692367554,0.4256661236286163,0.3950554430484772,0.4296834170818329,0.4840801358222961,0.4271788001060486,0.427985668182373,0.4211801290512085,0.4705197513103485,0.5486720204353333,0.4404280483722687,0.5498968958854675,0.4255884885787964,0.6531858444213867,0.4551810026168823,0.6583185195922852
99,0.4599325358867645,0.173090398311615,0.5201014876365662,0.2574601769447326,0.4049870073795318,0.2554424703121185,0.5208877325057983,0.3496479988098144,0.3990553021430969,0.345756858587265,0.5201231837272644,0.429897129535675,0.3934138715267181,0.4250608086585998,0.4841797649860382,0.4292850494384765,0.4249592125415802,0.4224212765693664,0.4693713188171386,0.5555203557014465,0.4240883290767669,0.5556137561798096,0.4265589118003845,0.6616058945655823,0.4159169793128967,0.6813026070594788
100,0.4612925946712494,0.1741064637899398,0.5211250185966492,0.2587836980819702,0.4057221412658691,0.2561152577400207,0.5221670269966125,0.351815402507782,0.3992941677570343,0.3463374376296997,0.5225108861923218,0.4302724599838257,0.3903051614761352,0.4248596727848053,0.4855823814868927,0.4322108328342438,0.4241909086704254,0.4249615669250488,0.4699083566665649,0.5627879500389099,0.3986940681934356,0.5595281720161438,0.4256885051727295,0.6672183275222778,0.3804844617843628,0.6828615665435791
101,0.4635043740272522,0.1739946007728576,0.5223439335823059,0.2584345638751983,0.407177060842514,0.2562446892261505,0.5237006545066833,0.3515912294387817,0.3994026482105255,0.3471097648143768,0.5236179232597351,0.4304260611534118,0.3870660662651062,0.4249282479286194,0.4866887331008911,0.4337751567363739,0.4241683185100555,0.4245113432407379,0.4715548157691955,0.5650572776794434,0.3875074982643127,0.5570394992828369,0.4252189099788666,0.6695194840431213,0.3493294715881347,0.6782519221305847
102,0.4660640358924866,0.1738962978124618,0.5243143439292908,0.2583248019218445,0.409518301486969,0.2563953101634979,0.5255330204963684,0.3527089357376098,0.4003097414970398,0.3470278084278106,0.5237827897071838,0.4330098927021026,0.3868955075740814,0.4249183535575866,0.4877711534500122,0.4337626099586487,0.4240099489688873,0.4243139028549194,0.4721792042255401,0.5638324022293091,0.3789955675601959,0.5557881593704224,0.4247938692569732,0.6699132919311523,0.3354958295822143,0.6774411797523499
103,0.4685252010822296,0.1737971901893615,0.5264359712600708,0.2580733299255371,0.4124936759471893,0.2563340067863464,0.5269458889961243,0.3527578115463257,0.4025784730911255,0.3469707667827606,0.5254797339439392,0.4327143430709839,0.3872837424278259,0.423624724149704,0.4893246591091156,0.4335556030273437,0.424335777759552,0.4242548942565918,0.4728947877883911,0.5626546740531921,0.3778602182865143,0.5556669235229492,0.4248469173908233,0.6706075668334961,0.3318662047386169,0.6697624921798706
104,0.4704127013683319,0.1737223118543625,0.5281440019607544,0.2580112814903259,0.4143430888652801,0.2562733590602875,0.5280596017837524,0.3525125980377197,0.4047064483165741,0.3469237983226776,0.5270673632621765,0.4326270520687103,0.3879187703132629,0.4234463572502136,0.4924716055393219,0.4330071806907654,0.4265489876270294,0.4240695834159851,0.4732070863246918,0.5613718032836914,0.3828839063644409,0.5491638779640198,0.4257085919380188,0.66966712474823,0.3396290838718414,0.6506813168525696
105,0.4721699655056,0.1734438687562942,0.5300500392913818,0.257887452840805,0.4165098071098327,0.2562440037727356,0.5285072326660156,0.3520330786705017,0.406999260187149,0.3472511768341064,0.5271849036216736,0.4322682321071625,0.3920592963695526,0.4239278435707092,0.4947571754455566,0.4327257871627807,0.4293802082538605,0.4231589734554291,0.4737187325954437,0.5606322884559631,0.3921868205070495,0.5393112301826477,0.428069144487381,0.6693578362464905,0.358745276927948,0.6391904354095459
106,0.4746342897415161,0.1732751429080963,0.5321630835533142,0.257284551858902,0.4189730882644653,0.2561098933219909,0.5297277569770813,0.3514172434806824,0.4111039340496063,0.3466224372386932,0.5280090570449829,0.4291693270206451,0.4005805552005768,0.4215167164802551,0.49689382314682,0.4324077665805816,0.4337277412414551,0.4227500855922699,0.4763253033161163,0.5565260648727417,0.4011976420879364,0.538341760635376,0.4310649931430816,0.6681906580924988,0.3733411431312561,0.6378098130226135
107,0.4787343442440033,0.1732026487588882,0.5350194573402405,0.2562814652919769,0.421669989824295,0.2560817301273346,0.5325251817703247,0.3476927876472473,0.4166902303695678,0.3466077148914337,0.5316317081451416,0.4218796193599701,0.4080392718315124,0.4190071523189544,0.5024499893188477,0.4298814535140991,0.44061478972435,0.4215459525585174,0.4793826937675476,0.5506860017776489,0.4262386858463287,0.5382415056228638,0.4361936748027801,0.6668123602867126,0.4171054065227508,0.6329191327095032
108,0.4826171100139618,0.1726195514202118,0.5385603904724121,0.2554750740528106,0.4252629578113556,0.2562287747859955,0.5373111367225647,0.3443493247032165,0.4220038950443268,0.3466184437274933,0.5360568761825562,0.4181190133094787,0.4172946214675903,0.4194419384002685,0.5079710483551025,0.4245244264602661,0.4482671916484833,0.4193630218505859,0.4817913770675659,0.5459893345832825,0.4451223909854889,0.5357692837715149,0.4371222555637359,0.6648167371749878,0.4453668892383575,0.6188908219337463
109,0.4867054522037506,0.1726464331150055,0.5426243543624878,0.2553014159202575,0.4295922517776489,0.2563273310661316,0.5429244637489319,0.3439640700817108,0.4288649559020996,0.3467355370521545,0.5394793152809143,0.4190951585769653,0.4280714392662048,0.4196217954158783,0.5114420652389526,0.4233298003673553,0.4545125663280487,0.4184363782405853,0.4831067025661468,0.5459291934967041,0.4623371064662933,0.5360342264175415,0.4392560720443725,0.6661437153816223,0.465554267168045,0.5807406306266785
110,0.4915187954902649,0.1729108244180679,0.5478910803794861,0.2553243935108185,0.435128390789032,0.2564460337162018,0.5492873191833496,0.3429422676563263,0.4363058805465698,0.3474482893943786,0.5464024543762207,0.4185555279254913,0.43535977602005,0.4243751168251037,0.5182067155838013,0.4223244190216064,0.4621696174144745,0.4184856116771698,0.4856054484844208,0.5454597473144531,0.4708370268344879,0.5369048714637756,0.4433991312980652,0.6668502688407898,0.4945168793201446,0.5997916460037231
111,0.4951892793178558,0.1741378605365753,0.5520890951156616,0.2556324303150177,0.440710961818695,0.2575511634349823,0.5549782514572144,0.3430973291397095,0.4427880644798279,0.3475560843944549,0.55301833152771,0.4188627898693084,0.4423350393772125,0.4244270026683807,0.5227228999137878,0.4214203655719757,0.4675396680831909,0.4185019135475158,0.4869146645069122,0.5436319708824158,0.4729280173778534,0.5370146632194519,0.4455678761005401,0.6671428680419922,0.5163999199867249,0.5954166650772095
112,0.5000815987586975,0.1778943985700607,0.556714653968811,0.2561988532543182,0.4457012116909027,0.2607461810111999,0.5608589053153992,0.3431625962257385,0.4509118497371673,0.3477063775062561,0.5602494478225708,0.4187344014644623,0.4536042511463165,0.4240204691886902,0.5271840691566467,0.4214498400688171,0.4717743396759033,0.4189148247241974,0.4924760460853576,0.5440276265144348,0.4817812740802765,0.5377095341682434,0.44818976521492,0.6688174605369568,0.5381843447685242,0.5980918407440186
113,0.5047680735588074,0.1809083670377731,0.5612138509750366,0.2606124579906463,0.4504733085632324,0.266821801662445,0.564374566078186,0.3464559912681579,0.4581226706504822,0.353579044342041,0.56397545337677,0.4240193367004394,0.4598509967327118,0.427998811006546,0.5308744311332703,0.4251825511455536,0.4757356941699981,0.4249629974365234,0.5031629204750061,0.5464186668395996,0.4939801394939422,0.5448305606842041,0.4553687274456024,0.6686512231826782,0.5552610754966736,0.6045916080474854
114,0.5099511742591858,0.1884520798921585,0.5651484727859497,0.2700411081314087,0.4541327059268951,0.2775596380233764,0.5675157904624939,0.3538219332695007,0.4607608020305633,0.3633316457271576,0.5695355534553528,0.4324912130832672,0.4632573425769806,0.4365613758563995,0.5377489924430847,0.4327513873577118,0.4829621613025665,0.4334235787391662,0.5253531336784363,0.5459221601486206,0.5044069886207581,0.5470289587974548,0.4661732614040375,0.6538168787956238,0.5571316480636597,0.6273791790008545
115,0.5126506090164185,0.1992452889680862,0.5681337714195251,0.2808167040348053,0.4566684365272522,0.2860927283763885,0.5696285963058472,0.3623480796813965,0.461225301027298,0.3669726848602295,0.5735862255096436,0.4354406893253326,0.4615241289138794,0.4374179542064667,0.5462079644203186,0.4366070330142975,0.4912267029285431,0.4363754987716675,0.5489932298660278,0.5415188074111938,0.5052909851074219,0.5445589423179626,0.4759160280227661,0.6319900155067444,0.5614878535270691,0.6348760724067688
116,0.5155852437019348,0.2022538930177688,0.5687181949615479,0.2829021215438843,0.4589015245437622,0.2877644300460815,0.5735375285148621,0.3636053800582886,0.4598997831344604,0.3688074350357055,0.5793329477310181,0.4352633953094482,0.4608500897884369,0.4404703378677368,0.5516079664230347,0.4385982155799866,0.496227890253067,0.4394204318523407,0.5681473612785339,0.5311698317527771,0.5113694071769714,0.5462003350257874,0.4845462441444397,0.6101701855659485,0.566216230392456,0.6418377161026001
117,0.514885425567627,0.1989138126373291,0.5698498487472534,0.2788267135620117,0.4616658985614776,0.2829888164997101,0.5744726657867432,0.3618186414241791,0.4620407223701477,0.3666753470897674,0.5820360779762268,0.4315505027770996,0.4606292247772217,0.4263299405574798,0.5528362393379211,0.437947154045105,0.498583436012268,0.4370766878128052,0.582310676574707,0.5222282409667969,0.5190361142158508,0.5459564328193665,0.5012360215187073,0.5718987584114075,0.5674411654472351,0.6435943245887756
118,0.5171046853065491,0.1916630268096923,0.5690416097640991,0.2681404948234558,0.4640513956546783,0.2711461782455444,0.5742756128311157,0.3481312096118927,0.4675402641296386,0.3498353660106659,0.5819351673126221,0.4167946577072143,0.4648784697055816,0.4176608324050903,0.5514630675315857,0.4231214821338653,0.4965336322784424,0.4261633157730102,0.5894880890846252,0.514264702796936,0.5264711976051331,0.5416343212127686,0.50656658411026,0.5587102770805359,0.5697126984596252,0.6427416205406189
119,0.5198666453361511,0.168353259563446,0.5687529444694519,0.2501216530799866,0.4646419584751129,0.2514573931694031,0.5720275044441223,0.3297432065010071,0.4734587073326111,0.334488034248352,0.5786278247833252,0.4018729031085968,0.4739547669887543,0.4102003276348114,0.5527291297912598,0.4116845428943634,0.4970540702342987,0.4162184298038482,0.5918094515800476,0.5145434141159058,0.53347247838974,0.5394014716148376,0.5108303427696228,0.560748279094696,0.5713641047477722,0.6414501667022705
120,0.5211259722709656,0.153489276766777,0.5679238438606262,0.2340004742145538,0.4646274447441101,0.231110617518425,0.5710365772247314,0.3156605362892151,0.4741009175777435,0.3105182945728302,0.5761466026306152,0.3853176534175873,0.4784502387046814,0.3920372128486633,0.5535090565681458,0.395598828792572,0.497102826833725,0.4017214179039001,0.5851289629936218,0.5059830546379089,0.5201507210731506,0.5097339749336243,0.5131332278251648,0.5842911005020142,0.5738025307655334,0.6130311489105225
121,0.5213903784751892,0.1443575471639633,0.5690988898277283,0.2252321690320968,0.4654456973075866,0.2266772389411926,0.5712584257125854,0.3087455034255981,0.4708128571510315,0.3095083832740783,0.5750884413719177,0.3825599551200866,0.4744217693805694,0.3871238231658935,0.5533792972564697,0.3903070092201233,0.4967990815639496,0.3939082324504852,0.5744978189468384,0.5087552666664124,0.5197409987449646,0.5092169046401978,0.5203918218612671,0.6076705455780029,0.570131242275238,0.5617644190788269
122,0.5208883881568909,0.1419578194618225,0.5710633397102356,0.2204657047986984,0.4663086831569671,0.2246858328580856,0.5734482407569885,0.307283341884613,0.4705583453178406,0.3117250800132751,0.5758315920829773,0.3825493156909942,0.4741404354572296,0.3889428079128265,0.5543214678764343,0.386989414691925,0.4960636496543884,0.3898391723632812,0.5687984228134155,0.5127092003822327,0.5191197991371155,0.5105504393577576,0.5305923223495483,0.6425470113754272,0.5765635967254639,0.5051690340042114
123,0.5205878615379333,0.1424847245216369,0.5713217258453369,0.2192943394184112,0.4675225019454956,0.2262468189001083,0.5739222764968872,0.3060411214828491,0.4736345410346985,0.3119992911815643,0.5762797594070435,0.3854763507843017,0.4747171998023987,0.3884622752666473,0.5532969832420349,0.3862735629081726,0.4952327311038971,0.389057844877243,0.5618904829025269,0.5146904587745667,0.5146109461784363,0.5143460035324097,0.5351074934005737,0.650934636592865,0.5586439967155457,0.4503855407238006
124,0.521379828453064,0.1472843587398529,0.5727121829986572,0.2236652225255966,0.4675593376159668,0.2292381972074508,0.5749388933181763,0.3110529482364654,0.4757678508758545,0.3170645534992218,0.5802587866783142,0.3901064097881317,0.4748899638652801,0.3931874632835388,0.5559646487236023,0.392381340265274,0.4968075752258301,0.3932616412639618,0.5555924773216248,0.5201157927513123,0.511804461479187,0.5161666870117188,0.5298635959625244,0.6556305885314941,0.5061888694763184,0.4374701082706451
125,0.5221558213233948,0.1502266824245453,0.5734620690345764,0.2257617712020874,0.4672640860080719,0.2316168397665023,0.5773305892944336,0.3128759264945984,0.4740509986877441,0.3186308145523071,0.5824108719825745,0.3922531604766845,0.4734317064285278,0.3955990672111511,0.5565671920776367,0.3951590359210968,0.4977830350399017,0.395072728395462,0.5514205694198608,0.5257864594459534,0.5085721611976624,0.5179646611213684,0.5280806422233582,0.6594876050949097,0.5026015043258667,0.4445259571075439
126,0.5227384567260742,0.1521267294883728,0.5734601616859436,0.227250188589096,0.467080682516098,0.2333848476409912,0.5764802694320679,0.3138904869556427,0.4714667797088623,0.3200387060642242,0.5818088054656982,0.3935341238975525,0.4717932045459747,0.3970271944999695,0.5566936135292053,0.3963645100593567,0.497928649187088,0.3954383432865143,0.5502535700798035,0.5277968049049377,0.5062284469604492,0.5190267562866211,0.5282906293869019,0.6604359149932861,0.4954551160335541,0.4460890591144562
127,0.5228278040885925,0.1532037109136581,0.573245108127594,0.2280848324298858,0.4669257402420044,0.2343542277812957,0.5762914419174194,0.3142451345920563,0.4698221981525421,0.3209512233734131,0.5808203220367432,0.3934129178524017,0.4715289771556854,0.3974670469760895,0.5561679005622864,0.3973229229450226,0.4982575178146362,0.3962262868881225,0.550291895866394,0.5283978581428528,0.5053292512893677,0.5201815366744995,0.53081876039505,0.6601658463478088,0.4963768422603607,0.4440771341323852
128,0.5229887366294861,0.1539162844419479,0.5723949074745178,0.2288955748081207,0.4670385122299194,0.2347038090229034,0.569606363773346,0.3151600658893585,0.4695619940757751,0.3212679922580719,0.575788676738739,0.3939254283905029,0.4676383137702942,0.3980096280574798,0.5557585954666138,0.3978677093982696,0.497866153717041,0.3969710767269134,0.5508951544761658,0.5291232466697693,0.5048663020133972,0.5210318565368652,0.5329922437667847,0.6617159247398376,0.492478609085083,0.4461098611354828
129,0.5228521823883057,0.1543612778186798,0.5712186694145203,0.2295267879962921,0.4668126106262207,0.2350819408893585,0.5669337511062622,0.3156748116016388,0.466289609670639,0.3213496208190918,0.5726897120475769,0.3943900763988495,0.4622525572776794,0.3983795046806335,0.5538038015365601,0.3982886970043182,0.4973503947257995,0.3972673118114471,0.5509952306747437,0.5292461514472961,0.5046566724777222,0.5220784544944763,0.5346651077270508,0.6621221899986267,0.4905979037284851,0.4547961056232452
130,0.5226808190345764,0.154675543308258,0.5692048668861389,0.2299581319093704,0.4666600525379181,0.2354187369346618,0.5640153288841248,0.3161066174507141,0.4655245840549469,0.3215416967868805,0.5653578639030457,0.3930642306804657,0.4590809345245361,0.3984704315662384,0.551616907119751,0.3979993164539337,0.4972226023674011,0.3972226977348327,0.5510954856872559,0.5291505455970764,0.5074005126953125,0.5207298994064331,0.5365517735481262,0.6633001565933228,0.4950843751430511,0.4593760967254638
131,0.5223101377487183,0.1547593772411346,0.5673052668571472,0.2302493602037429,0.465716004371643,0.2355370223522186,0.5593973398208618,0.3151175677776336,0.4630175828933716,0.3198493421077728,0.5596324801445007,0.3910657167434692,0.4546274542808532,0.3985039293766022,0.54991215467453,0.3982276618480682,0.4967277944087982,0.3974282443523407,0.5511198043823242,0.5293171405792236,0.5099670886993408,0.5234173536300659,0.5392739176750183,0.6631491780281067,0.4952691793441772,0.4619415402412414
132,0.5204295516014099,0.1549501717090606,0.564250111579895,0.2301410436630249,0.4632372260093689,0.2354874014854431,0.559053361415863,0.3128625154495239,0.4570043683052063,0.3196929693222046,0.5600811243057251,0.3884438276290893,0.4497859477996826,0.3986392617225647,0.5476499199867249,0.3983544707298279,0.4945398569107055,0.3976069986820221,0.5511372089385986,0.5301046371459961,0.5100495219230652,0.5206472873687744,0.5409204363822937,0.6629235744476318,0.4912314116954803,0.4542199373245239
133,0.5165435075759888,0.1531397104263305,0.5615123510360718,0.2298322916030883,0.4586209058761596,0.2345309108495712,0.5581660270690918,0.312362790107727,0.4508774280548095,0.3190274834632873,0.5600076913833618,0.3864844739437103,0.4468431174755096,0.3971559703350067,0.5443697571754456,0.3974810242652893,0.4906057715415954,0.3962837159633636,0.5501072406768799,0.5261306166648865,0.5094408988952637,0.4749484062194824,0.542910099029541,0.6615375280380249,0.4945833384990692,0.4838891625404358
134,0.5115892291069031,0.1522388011217117,0.5590410232543945,0.2297066003084182,0.4526050686836242,0.2346746921539306,0.5578725934028625,0.3125627338886261,0.4476940035820007,0.3195386528968811,0.5600106716156006,0.3898109793663025,0.4427470862865448,0.4008605182170868,0.5423790812492371,0.3974411487579345,0.4882666766643524,0.3961571156978607,0.5501915216445923,0.5249929428100586,0.5174503922462463,0.4921680986881256,0.5417279005050659,0.660699188709259,0.4964745938777923,0.5200299620628357
135,0.5077980756759644,0.1525166779756546,0.5567711591720581,0.2304812520742416,0.448608934879303,0.2353775203227996,0.5569857954978943,0.3151150643825531,0.4457787275314331,0.3197552561759949,0.5593206882476807,0.3944422900676727,0.4396101534366607,0.402170181274414,0.5390170812606812,0.3988020122051239,0.4832574725151062,0.3962488770484924,0.5499073266983032,0.5239418745040894,0.5239041447639465,0.4989200234413147,0.5409733057022095,0.6546734571456909,0.4969724416732788,0.5386604070663452
136,0.5064398050308228,0.1557643711566925,0.5544304847717285,0.2357114106416702,0.4457422494888305,0.2423625737428665,0.5560733675956726,0.325364738702774,0.4437456727027893,0.3302001953125,0.557377278804779,0.4047761559486389,0.439582496881485,0.4122031331062317,0.5352104306221008,0.4027003049850464,0.4809379875659942,0.3994300961494446,0.5475727319717407,0.5232499241828918,0.5322844386100769,0.5024075508117676,0.5327868461608887,0.6471078991889954,0.4922693371772766,0.5697610378265381
137,0.5037737488746643,0.1672048717737198,0.5526947379112244,0.2433388233184814,0.4430317878723144,0.2526665031909942,0.5548322200775146,0.3355843126773834,0.4430029094219208,0.3465250730514526,0.5573464035987854,0.4172400236129761,0.438361644744873,0.4254332780838012,0.5339325070381165,0.4096545875072479,0.4811509847640991,0.4079382121562958,0.5407643914222717,0.523387610912323,0.5448164343833923,0.511092483997345,0.5225682258605957,0.644637405872345,0.4958814978599548,0.600590169429779
138,0.501640260219574,0.182021290063858,0.5513988733291626,0.2546925544738769,0.4411396086215973,0.2636604905128479,0.552436113357544,0.3466216325759887,0.4424425363540649,0.3596055209636688,0.5542836785316467,0.429140567779541,0.4386325776576996,0.4385567009449005,0.5306909084320068,0.4211052358150482,0.4788337349891662,0.4208564460277557,0.5374177098274231,0.5322354435920715,0.546429455280304,0.5277157425880432,0.5093240141868591,0.645184338092804,0.5087844133377075,0.631118655204773
139,0.499956727027893,0.1948627233505249,0.5498562455177307,0.2671015560626983,0.4414836168289184,0.2753845155239105,0.5486176013946533,0.3565946221351623,0.4432076215744018,0.3693828582763672,0.547763466835022,0.4373591840267181,0.4395057559013366,0.4458691775798797,0.5286734700202942,0.4299082159996032,0.4783446490764618,0.4313519299030304,0.5377800464630127,0.5418965220451355,0.545477032661438,0.5392822027206421,0.5129678249359131,0.6610313653945923,0.518673300743103,0.6622133255004883
140,0.499918520450592,0.1983518153429031,0.5486935377120972,0.2737673223018646,0.4410901367664337,0.2809303104877472,0.5451263189315796,0.3607146739959717,0.4421545565128326,0.3748433291912079,0.5460096001625061,0.4386788308620453,0.4402459859848022,0.4530222117900848,0.528907835483551,0.4361483156681061,0.4791107177734375,0.4377571940422058,0.5379008054733276,0.5502092838287354,0.541059136390686,0.5495671629905701,0.5254119038581848,0.6760432124137878,0.5284310579299927,0.6781724691390991
141,0.4995139539241791,0.2001788914203643,0.5478922128677368,0.2754654884338379,0.4403327107429504,0.2839092314243316,0.5412708520889282,0.3612932860851288,0.4411616325378418,0.3762031495571136,0.5403961539268494,0.437347412109375,0.4406593441963196,0.4546573758125305,0.5297595262527466,0.4437325000762939,0.4792518615722656,0.4445150196552276,0.5393425226211548,0.5631967186927795,0.5375975370407104,0.5620490908622742,0.5348711013793945,0.6877213716506958,0.528357207775116,0.6896296143531799
142,0.497791975736618,0.1982536762952804,0.5469995141029358,0.2737832963466644,0.4409174621105194,0.2828863859176636,0.537592351436615,0.358434796333313,0.4403352439403534,0.3742195069789886,0.536814272403717,0.4348329901695251,0.4399281442165375,0.4556071758270263,0.5300760269165039,0.4442830085754394,0.4795701801776886,0.4450288116931915,0.540020227432251,0.5608657002449036,0.5316465497016907,0.5661177635192871,0.5340468287467957,0.6811650395393372,0.5391873717308044,0.6865625381469727
143,0.4970291554927826,0.1961486637592315,0.5476755499839783,0.2719683051109314,0.4410309195518493,0.2801194190979004,0.5372282862663269,0.356141448020935,0.4392585456371307,0.3708565235137939,0.535631000995636,0.4330969154834747,0.4379924237728119,0.4517621397972107,0.5300474166870117,0.4435010552406311,0.4799452126026153,0.4443529844284057,0.5430096387863159,0.5569753646850586,0.5314595699310303,0.5657026767730713,0.5204788446426392,0.6579347252845764,0.5465683341026306,0.6950664520263672
144,0.4967359900474548,0.1952814161777496,0.5478837490081787,0.2714118063449859,0.4411400258541107,0.2790952026844024,0.538692831993103,0.3564393222332001,0.4376998543739319,0.3697880208492279,0.5381629467010498,0.434701532125473,0.4351846575736999,0.4517043232917785,0.5303651690483093,0.443350613117218,0.4801715314388275,0.4445462822914123,0.5473610758781433,0.5560360550880432,0.531240701675415,0.5690941214561462,0.5008419752120972,0.6369506120681763,0.558527946472168,0.6994975805282593
145,0.4972403347492218,0.1953805983066558,0.5493001937866211,0.271892786026001,0.441410481929779,0.2788276970386505,0.5398856401443481,0.3560733497142792,0.4376978278160095,0.3698279857635498,0.5397621393203735,0.4343329668045044,0.4342575371265411,0.4519358277320862,0.5305933952331543,0.4426115751266479,0.4802432656288147,0.4433488547801971,0.5473171472549438,0.5575249791145325,0.5311399698257446,0.5674523115158081,0.4712918698787689,0.62955242395401,0.5631335973739624,0.694978654384613
146,0.4976131021976471,0.1959514766931533,0.5504983067512512,0.2744424939155578,0.4416036009788513,0.2803100943565368,0.5405399203300476,0.3586510121822357,0.4381424784660339,0.3733449280261993,0.5394028425216675,0.4381900429725647,0.4344387352466583,0.4535207152366638,0.530641496181488,0.4442948698997497,0.4803049266338348,0.4441933035850525,0.5398702025413513,0.5641727447509766,0.5303794145584106,0.5666238069534302,0.4522383511066437,0.6320212483406067,0.5668378472328186,0.683698296546936
147,0.4983040988445282,0.2012580037117004,0.5521056056022644,0.2788728773593902,0.4417739808559418,0.2843217253684997,0.5412836074829102,0.3640379905700683,0.4407413005828857,0.3771166801452636,0.5397112369537354,0.446665346622467,0.4348737597465515,0.4608250856399536,0.5307117700576782,0.4480995237827301,0.4808427691459656,0.44837287068367,0.5264354944229126,0.5727100372314453,0.5284176468849182,0.5720465183258057,0.4411750435829162,0.6555713415145874,0.569714367389679,0.6741213202476501
148,0.5003662109375,0.2086723148822784,0.5555506944656372,0.2870648205280304,0.4438735544681549,0.2919663190841675,0.5449994206428528,0.3734628558158874,0.4441942870616913,0.3805612027645111,0.5417379140853882,0.4523234963417053,0.4407792091369629,0.4634971916675567,0.5328454375267029,0.4544691741466522,0.4828177690505981,0.4535948932170868,0.5257017612457275,0.5739530324935913,0.5233936309814453,0.5745772123336792,0.4497232735157013,0.6624789834022522,0.5698251128196716,0.6610782146453857
149,0.5024284720420837,0.2074982076883316,0.5599768161773682,0.2870785892009735,0.4480099081993103,0.2945959866046905,0.5520532727241516,0.3727855682373047,0.4477182030677795,0.3824014067649841,0.5485414862632751,0.451566994190216,0.4470840096473694,0.4641245603561401,0.5390936732292175,0.4532692730426788,0.4878877103328705,0.4529875516891479,0.528720498085022,0.5711801052093506,0.523535966873169,0.5718997716903687,0.4609250724315643,0.6654122471809387,0.5745745897293091,0.6544485092163086
150,0.5066443085670471,0.2052144855260849,0.5638161897659302,0.2840153276920318,0.452714592218399,0.2911623120307922,0.5572422742843628,0.3702821433544159,0.4530855715274811,0.38010373711586,0.5557126998901367,0.4494610130786896,0.4530106782913208,0.4620010256767273,0.5440868735313416,0.4509950280189514,0.4919799864292145,0.4510612189769745,0.5334921479225159,0.5699430108070374,0.5249603390693665,0.5701785087585449,0.4679348766803741,0.6660974621772766,0.5812467932701111,0.6598893404006958
151,0.5120658278465271,0.1955236047506332,0.5677269101142883,0.2769916355609894,0.4565243124961853,0.2849234342575073,0.5615049004554749,0.367641419172287,0.45553058385849,0.3761690855026245,0.5636352896690369,0.4488129913806915,0.4566237926483154,0.4610965847969055,0.5503514409065247,0.4484860301017761,0.4956076443195343,0.449045181274414,0.5405316948890686,0.5686197876930237,0.5342134833335876,0.5720288157463074,0.4922216236591339,0.6649917960166931,0.5919945240020752,0.6822211146354675
152,0.5204676985740662,0.1768246293067932,0.5738075971603394,0.2614850699901581,0.4625713229179382,0.2692237496376037,0.5656287670135498,0.3522495031356811,0.4585636258125305,0.3664025664329529,0.5638445615768433,0.4287596940994262,0.4617052376270294,0.4519901573657989,0.5594897270202637,0.4337715208530426,0.5036042332649231,0.4356577098369598,0.5495449304580688,0.5592901110649109,0.5462372899055481,0.5629265904426575,0.5110166072845459,0.6642658114433289,0.593326985836029,0.6883146166801453
153,0.5289880037307739,0.1615405082702636,0.5812963843345642,0.2452047318220138,0.4706804454326629,0.2521699965000152,0.5783166289329529,0.3380790948867798,0.4662192761898041,0.3468834459781647,0.5810832381248474,0.4177912771701813,0.4674883186817169,0.4311056435108185,0.5682474374771118,0.4173637330532074,0.5119115710258484,0.4195353984832763,0.5557929873466492,0.5474671721458435,0.5521935224533081,0.5468725562095642,0.5289356112480164,0.6601245999336243,0.5917385220527649,0.6820172667503357
154,0.535979151725769,0.1500661373138427,0.5874952673912048,0.2323960363864898,0.4778892993927002,0.2395965754985809,0.5843795537948608,0.3221851885318756,0.475583553314209,0.3303523063659668,0.5888336896896362,0.4004020392894745,0.4746496975421905,0.4109610617160797,0.5760002732276917,0.4033687710762024,0.5207452774047852,0.40589040517807,0.5594924092292786,0.5390936136245728,0.5568256974220276,0.5391328930854797,0.5403860807418823,0.651673436164856,0.5931314826011658,0.6751675009727478
155,0.5414700508117676,0.1429478526115417,0.5947268009185791,0.2246363908052444,0.4844595193862915,0.2311930954456329,0.5923756957054138,0.3137730062007904,0.4831760823726654,0.3247654438018799,0.5944845676422119,0.3937387764453888,0.4824199676513672,0.4022281169891357,0.5810238122940063,0.3972771465778351,0.5253669619560242,0.3987195789813995,0.5645118355751038,0.529584527015686,0.5601294040679932,0.5278030037879944,0.5421247482299805,0.6411550045013428,0.5927969813346863,0.6503297686576843
156,0.5459461808204651,0.1405330896377563,0.6015406847000122,0.2207245230674743,0.4913831353187561,0.2282416522502899,0.5971987247467041,0.3097075819969177,0.4897675812244415,0.3190416097640991,0.5943732857704163,0.3891217410564422,0.4901607930660248,0.3984533548355102,0.585896372795105,0.3926308453083038,0.5302094221115112,0.3931889832019806,0.5742056369781494,0.5237728953361511,0.5605633854866028,0.520591676235199,0.5358140468597412,0.63205486536026,0.5963320732116699,0.6288825273513794
